Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_aad96da06b9c,https://obfuscated.source.example/4048b251b4819e9d,No,Unknown,special reports,sukhleen,462428346,,
Headline_a91b913d6416,https://obfuscated.source.example/3ebcdfa1d4429734,No,Unknown,special reports,sukhleen,660216447,,
Headline_08a1ed0d24b3,https://obfuscated.source.example/8036ec8082e1c865,No,Unknown,special reports,sukhleen,553101509,,
Headline_d500dbef0ca1,https://obfuscated.source.example/a1d2ae9db88e4bcc,No,Unknown,special reports,sukhleen,905330148,,
Headline_557a32b08f01,https://obfuscated.source.example/d96bcb412d627aef,No,Unknown,special reports,sukhleen,635055391,,
Headline_1aaf4ce72eb8,https://obfuscated.source.example/7ecc825a4d9f17f6,No,Unknown,special reports,sukhleen,352418623,,
Headline_676729a07836,https://obfuscated.source.example/ee5eff3f1b239b92,No,Unknown,special reports,sukhleen,391804479,,
Headline_a570be517f72,https://obfuscated.source.example/364e6a0e2ff3e4d6,No,Unknown,special reports,sukhleen,663142188,,
Headline_365b132abe63,https://obfuscated.source.example/2ae54a7f46c560ca,No,Unknown,interview,Rakesh (devops@frammer.com),68316247,,
Headline_042364619888,https://obfuscated.source.example/90789d2d8a43d2ae,No,Unknown,special reports,sukhleen,566331095,,
Headline_0e19f61365d3,https://obfuscated.source.example/90789d2d8a43d2ae,No,Unknown,special reports,sukhleen,2054704,,
Headline_5dbc462eb2b4,https://obfuscated.source.example/d64d20fca9697f67,No,Unknown,special reports,sukhleen,443370049,,
Headline_6ad421e368cf,https://obfuscated.source.example/d64d20fca9697f67,No,Unknown,special reports,sukhleen,21470876,,
Headline_4d335d9cd0ee,https://obfuscated.source.example/d64d20fca9697f67,No,Unknown,special reports,sukhleen,499623422,,
Headline_b71a433fda4b,https://obfuscated.source.example/b52d562675e8b54e,No,Unknown,news bulletin,Trivendra,62274234,,
Headline_ed47912a2033,https://obfuscated.source.example/b8f690ed57d44b16,No,Unknown,news bulletin,Trivendra,763254050,,
Headline_2461e2d097b8,https://obfuscated.source.example/e56728d140465507,No,Unknown,news bulletin,Trivendra,167650087,,
Headline_b04fe3dcd571,https://obfuscated.source.example/15ca8b39047848d0,No,Unknown,news bulletin,Trivendra,993656710,,
Headline_9689abd5d2d8,https://obfuscated.source.example/80a762f112d19b73,No,Unknown,news bulletin,Trivendra,450979212,,
Headline_42cad71990ed,https://obfuscated.source.example/5955e515846db3ed,No,Unknown,news bulletin,Trivendra,814733364,,
Headline_e16b52ad200e,https://obfuscated.source.example/ca3bbc436faf2561,No,Unknown,news bulletin,Trivendra,70509049,,
Headline_764f1675a53f,https://obfuscated.source.example/9ac28ff57d5a0039,No,Unknown,news bulletin,Trivendra,522885597,,
Headline_865897c5ce8b,https://obfuscated.source.example/68626501eeee04f1,No,Unknown,news bulletin,Trivendra,834906823,,
Headline_6f6b59708b82,https://obfuscated.source.example/748509a45b270438,No,Unknown,news bulletin,Trivendra,963369623,,
Headline_19a486040b57,https://obfuscated.source.example/874efa6e8815ec35,No,Unknown,news bulletin,Trivendra,293314368,,
Headline_8e1926a1fbc3,https://obfuscated.source.example/1930dcefe33e62c4,No,Unknown,news bulletin,Trivendra,781293248,,
Headline_df399fd50907,https://obfuscated.source.example/ed7f14108993cd83,No,Unknown,news bulletin,Trivendra,221277194,,
Headline_08faee00bec5,https://obfuscated.source.example/77a37daac14eca56,No,Unknown,news bulletin,Trivendra,310547579,,
Headline_b4e9decaed69,https://obfuscated.source.example/211dfd0c201cd5e0,No,Unknown,news bulletin,Trivendra,393079287,,
Headline_e0c8f000d67a,https://obfuscated.source.example/331d2a2bc82b36b2,No,Unknown,news bulletin,Trivendra,289446712,,
Headline_a11e358dc460,https://obfuscated.source.example/da5286fa71be78a3,No,Unknown,news bulletin,Trivendra,553324271,,
,https://obfuscated.source.example/6909bb832dae5f53,No,Unknown,news bulletin,Adarsh (Frammer),961450619,,
Headline_1915d6dd80d2,https://obfuscated.source.example/4f9d48de5c1a546a,No,Unknown,news bulletin,Adarsh (Frammer),139279151,,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,Unknown,interview,Rakesh (devops@frammer.com),111863285,,
Headline_03cc3608562a,https://obfuscated.source.example/b5810c38d09a0850,No,Unknown,news bulletin,Trivendra,15862448,,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,Unknown,interview,Rakesh (devops@frammer.com),884776087,,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,Unknown,interview,Rakesh (devops@frammer.com),145662667,,
Headline_d948f860aa51,https://obfuscated.source.example/d6315ecbd3d84e5f,No,Unknown,speech,Chandan,539148108,,
Headline_658ce6f0e68c,https://obfuscated.source.example/e14126dba229639d,No,Unknown,interview,Chandan,319994260,,
,https://obfuscated.source.example/e14126dba229639d,No,Unknown,interview,Chandan,909016341,,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,Unknown,interview,Rakesh (devops@frammer.com),203955671,,
,https://obfuscated.source.example/00c7bffd88319683,No,Unknown,interview,Rakesh (devops@frammer.com),162524175,,
Headline_3cacc80534d7,https://obfuscated.source.example/ca200b58653bdfdf,No,Unknown,news bulletin,Trivendra,7804182,,
Headline_ed74952a1771,https://obfuscated.source.example/9c701918abac6b32,No,Unknown,news bulletin,Trivendra,695733996,,
Headline_392dd573bd33,https://obfuscated.source.example/a118b1ccef3afac6,No,Unknown,news bulletin,Trivendra,373585949,,
Headline_484a2a240b5a,https://obfuscated.source.example/8748ac76c79cbade,No,Unknown,interview,Trivendra,721257095,,
Headline_6cd74a2bf939,https://obfuscated.source.example/7e80311fa8e58004,No,Unknown,interview,Trivendra,102017904,,
Headline_d6b88f73379c,https://obfuscated.source.example/8ec9f25eaad4df83,No,Unknown,interview,Trivendra,921985455,,
Headline_920731f19868,https://obfuscated.source.example/db1ee051a00d5a79,No,Unknown,interview,Trivendra,822373697,,
Headline_c483c3018372,https://obfuscated.source.example/c62a4755b1106323,No,Unknown,interview,Trivendra,684355511,,
Headline_742437abae02,https://obfuscated.source.example/14aa0ee347abb2e3,No,Unknown,interview,Trivendra,159711472,,
Headline_c3f69a86d2d2,https://obfuscated.source.example/059c087133a15838,No,Unknown,interview,Trivendra,74264602,,
Headline_59cfb7f6ed9e,https://obfuscated.source.example/33bdd13b46982292,No,Unknown,interview,Trivendra,464719200,,
Headline_8734eace46e2,https://obfuscated.source.example/b53155fbbe732096,No,Unknown,interview,Trivendra,98907554,,
Headline_89ecfc0c5930,https://obfuscated.source.example/2af8b3b6ec91ee2b,No,Unknown,interview,Trivendra,158232175,,
Headline_88ab62a1efc8,https://obfuscated.source.example/fe9b56debfe45a3f,No,Unknown,interview,Trivendra,82502912,,
Headline_b5616c398ed2,https://obfuscated.source.example/940cfad7ae390342,No,Unknown,interview,Trivendra,115169052,,
Headline_e92ac7e28217,https://obfuscated.source.example/7f40310fee684324,No,Unknown,interview,Trivendra,133544667,,
Headline_fd93a30988ad,https://obfuscated.source.example/35df808b2ddab6d5,No,Unknown,interview,Trivendra,449004344,,
Headline_fdfdabdcdc04,https://obfuscated.source.example/a606d5f0173af72c,No,Unknown,interview,Trivendra,674256641,,
Headline_2661c1bd5a89,https://obfuscated.source.example/29fe9efa5a96bf22,No,Unknown,interview,Trivendra,541701791,,
Headline_b767e998dba1,https://obfuscated.source.example/c264665e3f3b2bd6,No,Unknown,interview,Trivendra,681762835,,
Headline_59cfb7f6ed9e,https://obfuscated.source.example/b90fd5d29710b7b6,No,Unknown,interview,Trivendra,371317968,,
Headline_0624501e8bff,https://obfuscated.source.example/ba1c30e2ecbed2c7,No,Unknown,interview,Trivendra,888166121,,
Headline_51c517c34749,https://obfuscated.source.example/8516bce103088723,No,Unknown,interview,Trivendra,23902810,,
Headline_e962b09448ac,https://obfuscated.source.example/e7e5263204fd11eb,No,Unknown,interview,Trivendra,135027225,,
Headline_fd93a30988ad,https://obfuscated.source.example/ef0f9b0829160294,No,Unknown,interview,Trivendra,625443121,,
Headline_be719a9e4b2b,https://obfuscated.source.example/07350380f2cba73c,No,Unknown,interview,Trivendra,361211945,,
Headline_ad080fb89379,https://obfuscated.source.example/a1e3c7bebc77699f,No,Unknown,interview,Trivendra,678810415,,
,https://obfuscated.source.example/b3afe84346a075db,No,Unknown,interview,Trivendra,634341808,,
Headline_d096106d3b6f,https://obfuscated.source.example/8f93e47795e5c1ea,No,Unknown,interview,Trivendra,908832909,,
,https://obfuscated.source.example/824c67f0f71f2c66,No,Unknown,interview,Trivendra,544557261,,
,https://obfuscated.source.example/480312c61358a88e,No,Unknown,interview,Trivendra,11302474,,
,https://obfuscated.source.example/b91d9176cebfcda1,No,Unknown,interview,Trivendra,998129607,,
Headline_06311c218d65,https://obfuscated.source.example/264b8d2c19d2f8e6,No,Unknown,interview,Trivendra,446832941,,
,https://obfuscated.source.example/63cd2238fc37d8fd,No,Unknown,interview,Trivendra,604693083,,
,https://obfuscated.source.example/2fdd5d4b8d394bcc,No,Unknown,interview,Trivendra,694967748,,
,https://obfuscated.source.example/2f9beafaaba024d6,No,Unknown,interview,Trivendra,556422189,,
,https://obfuscated.source.example/fc9e3e042d474555,No,Unknown,interview,Trivendra,491430628,,
,https://obfuscated.source.example/ace861c7cf80a627,No,Unknown,interview,Trivendra,360136542,,
,https://obfuscated.source.example/363f3ff995ac1011,No,Unknown,interview,Trivendra,604817251,,
Headline_2c92b475d77f,https://obfuscated.source.example/3592207efa216679,No,Unknown,interview,Trivendra,337097624,,
Headline_4f6aee6b4099,https://obfuscated.source.example/4ccc5a5ddce72667,No,Unknown,interview,sukhleen,605339640,,
Headline_e26c70f8eff5,https://obfuscated.source.example/4ccc5a5ddce72667,No,Unknown,interview,sukhleen,282538269,,
Headline_7a5cd3778f60,https://obfuscated.source.example/39d24c68c22ee719,No,Unknown,speech,Safdar,826526270,,
Headline_62c0b366199e,https://obfuscated.source.example/5482ab39b7c4cd02,No,Unknown,speech,Safdar,438271995,,
Headline_4088493811f6,https://obfuscated.source.example/b942e4bb7438ed89,No,Unknown,speech,Safdar,283846000,,
Headline_78e77766c02f,https://obfuscated.source.example/c47c9b9549d886b3,No,Unknown,speech,Safdar,224065606,,
Headline_b08f3f253aa0,https://obfuscated.source.example/e5b823a8e86ac220,No,Unknown,speech,Safdar,630178377,,
Headline_ac6798462b05,https://obfuscated.source.example/222bf6772674a82b,No,Unknown,speech,Safdar,151423900,,
Headline_dc91b3b6b51b,https://obfuscated.source.example/c3281634b644686b,No,Unknown,speech,Safdar,557110496,,
Headline_bd4b491eb36e,https://obfuscated.source.example/575b1775b540588c,No,Unknown,speech,Safdar,145095973,,
Headline_afb4b1a19d10,https://obfuscated.source.example/09ead7a469cb10ab,No,Unknown,speech,Safdar,716154599,,
Headline_26ea1e8ab079,https://obfuscated.source.example/5ee3f18e05332d27,No,Unknown,speech,Safdar,149094535,,
Headline_03b78076ef17,https://obfuscated.source.example/cbeab59aed894267,No,Unknown,debate,Safdar,617456749,,
Headline_40e2bf339c5d,https://obfuscated.source.example/9ffb1c6d30c9d595,No,Unknown,debate,Safdar,839827460,,
Headline_1e36e387a7a7,https://obfuscated.source.example/5940f7484e86b2b8,No,Unknown,news bulletin,Safdar,272587582,,
Headline_9b32c5a5aa09,https://obfuscated.source.example/2ae54a7f46c560ca,No,Unknown,debate,Safdar,349683232,,
Headline_edb28a4ecfa5,https://obfuscated.source.example/7e4f7fa32dd8bb11,No,Unknown,speech,Safdar,416446855,,
Headline_45d5deae407e,https://obfuscated.source.example/d06992218defa6ff,No,Unknown,speech,Safdar,390569007,,
Headline_788d181b5972,https://obfuscated.source.example/c90a3ee6273b117f,No,Unknown,news bulletin,Safdar,333139517,,
Headline_3d4e2d197e18,https://obfuscated.source.example/6cb96f2293999616,No,Unknown,debate,sukhleen,681814148,,
Headline_e31f425ae9bd,https://obfuscated.source.example/2a6b4866efe946d8,No,Unknown,debate,sukhleen,557157113,,
Headline_72757bff22c5,https://obfuscated.source.example/b823d8920ee07d27,No,Unknown,debate,sukhleen,695329339,,
Headline_c55064bc2190,https://obfuscated.source.example/1a6c3ba4d2777b78,No,Unknown,debate,sukhleen,472145863,,
Headline_de8b7aa1f800,https://obfuscated.source.example/6287b8c9ac43a291,No,Unknown,debate,sukhleen,597399034,,
Headline_77abce613e0e,https://obfuscated.source.example/fb5df604d6535d50,No,Unknown,debate,sukhleen,12565672,,
Headline_8dc383ef17b8,https://obfuscated.source.example/721570c40278d3d2,No,Unknown,debate,sukhleen,649398526,,
Headline_4d6b80863522,https://obfuscated.source.example/f75bba8cc0d87e96,No,Unknown,debate,sukhleen,610661969,,
Headline_c5bd04ad662e,https://obfuscated.source.example/1affcfcc37dfb1d3,No,Unknown,debate,sukhleen,993257995,,
Headline_4493d742b94e,https://obfuscated.source.example/16f6e79663a862cb,No,Unknown,news bulletin,Trivendra,232026066,,
Headline_0be7690ff5ab,https://obfuscated.source.example/4389fbef9cbe44c9,No,Unknown,news bulletin,Trivendra,271301715,,
Headline_0be7690ff5ab,https://obfuscated.source.example/7c422b0f0ab88d46,No,Unknown,news bulletin,Trivendra,26660116,,
,https://obfuscated.source.example/062e0cec2de3ab43,No,Unknown,debate,sukhleen,95738894,,
,https://obfuscated.source.example/157deba00e64ffa7,No,Unknown,debate,sukhleen,159860898,,
,https://obfuscated.source.example/5a83e094864273eb,No,Unknown,debate,sukhleen,220979005,,
,https://obfuscated.source.example/a780af2df81395f1,No,Unknown,debate,sukhleen,777707839,,
,https://obfuscated.source.example/8dcb30b3321a4bd4,No,Unknown,debate,sukhleen,452444518,,
,https://obfuscated.source.example/1cca0f55f00111d8,No,Unknown,debate,sukhleen,113314649,,
,https://obfuscated.source.example/7226bde5f7f84591,No,Unknown,debate,sukhleen,397019658,,
,https://obfuscated.source.example/48a85498cfa768a0,No,Unknown,debate,sukhleen,864864209,,
,https://obfuscated.source.example/60405fe33f14b0fe,No,Unknown,debate,sukhleen,982712214,,
Headline_e567ec968697,https://obfuscated.source.example/dc0580d3e0e0bca3,No,Unknown,news bulletin,Safdar,591580504,,
Headline_54989c9e08da,https://obfuscated.source.example/74a5aa49bdcd9084,No,Unknown,special reports,Chandan,996754424,,
Headline_c40a153b43cd,https://obfuscated.source.example/450a8d4bc360f269,No,Unknown,special reports,Chandan,162971798,,
Headline_96351afed68c,https://obfuscated.source.example/0ec6cccd62523ec2,No,Unknown,debate,sukhleen,879445597,,
Headline_5a098095d8d5,https://obfuscated.source.example/bc0219564988fc88,No,Unknown,news bulletin,Chandan,708082409,,
Headline_9ba5ca4baec5,https://obfuscated.source.example/230931ed4eb9005a,No,Unknown,news bulletin,Chandan,72920291,,
Headline_b4f30bd798a9,https://obfuscated.source.example/1204e1d460400a66,No,Unknown,news bulletin,Chandan,403738652,,
Headline_3cd334168349,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,special reports,Chandan,652823775,,
Headline_54dd2c9605bf,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,news bulletin,Chandan,616090634,,
Headline_81fec10ccb77,https://obfuscated.source.example/9f932a9875ff10dd,No,Unknown,debate,Chandan,764483544,,
Headline_96c736c2b49c,https://obfuscated.source.example/47993765c78422fd,No,Unknown,debate,Chandan,331299858,,
,https://obfuscated.source.example/8708bc0cbabdd137,No,Unknown,debate,Chandan,191044544,,
Headline_b859f94dc154,https://obfuscated.source.example/19dd289e5dd07334,No,Unknown,press conference,Chandan,961878352,,
Headline_18942e95efb9,https://obfuscated.source.example/826ae3145a376f81,No,Unknown,speech,Chandan,950807793,,
Headline_24c614c2bdd2,https://obfuscated.source.example/eab7f539f2e66010,No,Unknown,press conference,Chandan,887099030,,
Headline_5d7991a69a53,https://obfuscated.source.example/40712aaea97e2b95,No,Unknown,press conference,Chandan,952588852,,
Headline_24e9d68ab34c,https://obfuscated.source.example/f0edc320ebae3989,No,Unknown,press conference,Chandan,61770503,,
Headline_05e8dcc23d78,https://obfuscated.source.example/ba781c4682ab4a75,No,Unknown,press conference,Chandan,762058479,,
Headline_588d6ac45777,https://obfuscated.source.example/5bf7b20a6ea6de4a,No,Unknown,speech,Chandan,365760234,,
Headline_4807b23995c6,https://obfuscated.source.example/6d59d885dc5f3f56,No,Unknown,speech,Chandan,844895994,,
Headline_a76312badceb,https://obfuscated.source.example/cd114c5599adf144,No,Unknown,speech,Chandan,620306708,,
Headline_149f5182dcd1,https://obfuscated.source.example/d811f1e90929e67f,No,Unknown,speech,Chandan,838694080,,
Headline_cb599785b837,https://obfuscated.source.example/f7bd2a9c09a27451,No,Unknown,speech,Chandan,947979147,,
Headline_ada010988504,https://obfuscated.source.example/408fd8a47ea0a6fb,No,Unknown,interview,Chandan,38526202,,
Headline_d7f8e16d0881,https://obfuscated.source.example/7563ff7b92d76d38,No,Unknown,debate,Chandan,87336378,,
Headline_1de6f2a30599,https://obfuscated.source.example/9810d25e5abb4ba5,No,Unknown,debate,Chandan,356443753,,
Headline_c1006c5ebe01,https://obfuscated.source.example/e52d6b1868f9a952,No,Unknown,debate,Chandan,127684316,,
Headline_515837c9f147,https://obfuscated.source.example/67b934ef11f2f6e7,No,Unknown,debate,Chandan,436535991,,
Headline_47fb251c6633,https://obfuscated.source.example/0d37bbc73dfc6b19,No,Unknown,debate,Chandan,564652231,,
Headline_68f76ecfa0c2,https://obfuscated.source.example/cbeb029be5e31619,No,Unknown,debate,Chandan,402658931,,
Headline_43d824809147,https://obfuscated.source.example/f2f5c7c35d4bdc1e,No,Unknown,interview,Chandan,525415557,,
Headline_abb58f5681ba,https://obfuscated.source.example/c5748275fd14d32f,No,Unknown,interview,Chandan,561267114,,
Headline_64482600fc52,https://obfuscated.source.example/488da44f9b3c6044,No,Unknown,interview,Chandan,654366593,,
Headline_4e256696da93,https://obfuscated.source.example/f573149bb092e5bf,No,Unknown,interview,Chandan,85285108,,
Headline_c96113902f4d,https://obfuscated.source.example/af4fe7a40a1fc2dc,No,Unknown,interview,Chandan,453919746,,
Headline_9e016c944b71,https://obfuscated.source.example/9a422536f71eee85,No,Unknown,news bulletin,Chandan,775479134,,
